price,make_bin_1,make_bin_2,make_bin_3,make_bin_4,make_bin_5,make_bin_6,model_bin_1,model_bin_2,model_bin_3,model_bin_4,model_bin_5,model_bin_6,model_bin_7,model_bin_8,model_bin_9,model_bin_10,model_bin_11
-2.074392019,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2.133096707,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0
0.910781383,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0
-0.543329066,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0
0.375603845,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0
-0.249910333,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0
-0.338438702,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0
-0.070460196,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0
0.125643406,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0
0.136232355,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1
-0.195073032,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0
-0.218543672,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1
-1.049986716,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0
-0.609423279,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0
-0.727493249,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0
-0.423442209,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0
-0.607419917,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0
-0.855581944,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0
0.09073795,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0
-0.09480144,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0
0.577826886,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0
0.484097901,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0
0.436337187,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0
0.271355715,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0
0.072544318,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0
-0.055999015,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0
0.316469174,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0
-0.123499551,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0
-0.219363352,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0
-1.138050794,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0
0.303145418,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0
0.047647369,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0
-0.116854312,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0
-0.114527417,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0
0.022552088,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0
-0.601034112,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0
-0.380849982,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0
-0.648210373,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0
-0.722367673,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0
-0.862607424,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
-0.952581105,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0
-1.049691773,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0
0.193605047,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0
0.15314141,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0
1.373365005,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0
-0.038380123,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0
0.623709804,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0
0.024233419,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0
0.252454943,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0
0.267736593,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0
0.311928052,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0
0.326135139,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0
0.695811861,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0
0.695811861,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0
0.734502676,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0
0.722448402,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0
0.460964051,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0
-0.222100682,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0
-0.641579845,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0
-0.550515597,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0
1.248077505,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0
-0.086932449,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0
1.356808558,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0
0.436528225,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0
0.387228153,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0
-0.041763666,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0
-0.234515965,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0
0.665779478,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0
1.085046515,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0
0.666708939,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0
1.482789755,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0
0.518511831,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
1.290340256,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0
1.322044358,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1.212829152,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0
0.722020024,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0
0.632444487,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0
1.15854295,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
0.576667741,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.553086814,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
0.57243693,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0
0.549811193,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0
0.548716047,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0
0.426272393,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0
0.401352136,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0
0.857270946,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0
0.76998078,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0
0.689549585,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0
0.650737106,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0
1.19624821,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.15770273,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
1.152294683,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0
1.048992741,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0.29441843,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
0.494135702,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0
0.248912333,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0
0.686848218,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0
0.894542611,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1.083608598,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0
1.085046515,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
-0.036131424,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0
0.569247511,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0
0.471374056,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0
1.312427671,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
-0.531707597,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0
0.45972987,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0
0.367293197,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0
0.300499374,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0
-0.244283996,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0
-0.01394695,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0
-0.381011033,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0
-0.264120579,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0
-0.26842445,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0
0.25213352,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0
-0.011758253,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0
-0.023862514,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0
0.043342794,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0
-0.245687519,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0
-0.212553982,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0
0.091321687,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0
-0.106125825,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0
-0.026080867,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0
-0.148278323,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0
-0.459678731,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0
-0.346187073,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0
-0.255569512,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0
-0.415412726,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0
-0.358710878,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0
-0.531707597,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0
0.001262987,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0
0.42044265,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0
0.302012464,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0
0.25213352,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0
-0.161046142,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0
-0.029418652,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0
-0.4271436,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0
-0.444138851,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0
-0.447571941,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0
-0.244283996,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0
-0.05887299,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0
-0.26842445,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0
0.229315577,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
0.20584964,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
0.34883706,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0
0.695811861,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0
0.263308902,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0
-0.158478688,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0
-0.278541275,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0
0.441605033,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0
0.314015699,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0
0.28829131,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0
0.229315577,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0
-0.308035646,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1
0.229315577,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
0.457007573,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
0.257740299,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0
0.456635592,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0
0.314015699,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0
0.414568388,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
0.224342768,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0
0.428849249,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0
0.387906572,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0
0.097137544,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0
0.484635863,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0
-0.070460196,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0
0.314015699,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0
0.484635863,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0
0.706416056,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0
0.114354026,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0
0.030927059,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0
0.263308902,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0
-0.070460196,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0
-0.158478688,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0.039017104,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
-0.043120626,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0
-0.558515739,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0
-0.195206286,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0
-0.39593874,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1
-0.692535092,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1
0.393245402,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0
0.351682885,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0
-0.613239964,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0
-0.778214605,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
0.079571767,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0
0.441478524,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0
-0.249910333,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.39593874,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1
0.503399748,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0
0.655425543,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0
0.513872562,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0
-0.19533956,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
0.028736275,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0
-0.320388307,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
0.743860857,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0
-0.043120626,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0
0.095009592,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0
0.992856301,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0
-0.1185726,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
0.735511572,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0
0.489282095,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0
0.502116696,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0
1.060597211,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0
0.64501176,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0
1.49772421,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0
0.350403532,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0
1.267593731,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
1.159800871,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0
1.002888748,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
0.778701123,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0
0.681413542,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0
1.185968283,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
-0.264120579,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0
0.766781146,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0
0.599503402,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0
0.424980712,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0
0.381095668,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0
0.172909017,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0
0.024653255,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
-0.369799123,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0
-0.425459487,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0
-0.016140989,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0
-0.366618536,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0
0.193863778,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0
1.623684528,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
1.582287469,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0
1.664579005,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0
1.628598889,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0
1.680662463,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
-0.100566778,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
-0.003272958,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1
0.508046831,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
-0.434586812,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
0.015370725,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
-0.633758297,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0
0.200562827,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1
0.200562827,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1
-0.293472749,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1
-0.741428757,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1
-0.100566778,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1
-0.003272958,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1
-1.004827678,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0
-0.633553226,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0
-0.504837546,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0
-0.133182656,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1
-0.727716637,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0
0.227992416,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0
0.548606442,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0
-0.741428757,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1
-0.19533956,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0
0.580769067,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0.069458159,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
0.225671776,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1
0.174322363,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1
-0.350240129,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1
-0.845123542,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0
-0.391697654,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
-0.590343427,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0
-0.590343427,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
-0.938528138,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1
-0.051076878,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1
0.321722492,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1
0.276208329,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1
0.225671776,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1
0.174322363,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1
-0.051076878,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1
-0.215271933,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0
0.127324077,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
-0.035233505,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
-1.290966332,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0
-1.148237568,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0
-0.092887631,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0
-0.415746029,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0
-0.621116788,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0
-0.842647426,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0
-0.528729183,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0
-0.595873445,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0
-0.542952177,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0
-0.183419062,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0
-0.178692417,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0
-0.280577269,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0
-0.332896959,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0
-0.33905636,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0
-0.621116788,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0
-0.249910333,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0
-1.004259614,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
-0.842647426,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0
-0.275929781,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0
-0.334125793,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0
0.118133659,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0
-0.402498346,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0
-1.215216977,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
-0.829857197,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1
-0.634168555,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
-1.215216977,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
